NREL's S829 Airfoil
   x/c        y/c
1.000000   0.000000
0.995908   0.000184
0.983952   0.001451
0.965020   0.004552
0.940227   0.009705
0.910603   0.016689
0.876933   0.025073
0.839824   0.034535
0.800071   0.044742
0.758431   0.055135
0.715519   0.064992
0.671626   0.073541
0.626802   0.080193
0.580845   0.084567
0.533523   0.087003
0.485305   0.087935
0.436759   0.087540
0.388426   0.085941
0.340865   0.083244
0.294603   0.079547
0.250182   0.074947
0.208099   0.069533
0.168842   0.063402
0.132850   0.056645
0.100532   0.049368
0.072257   0.041673
0.048331   0.033676
0.029058   0.025463
0.014499   0.017185
0.004915   0.009131
0.000687   0.002799
0.000298   0.001695
0.000148   0.001107
0.000023  -0.000427
0.000469  -0.001921
0.001361  -0.003523
0.002135  -0.004596
0.010086  -0.011696
0.023141  -0.018955
0.041281  -0.026113
0.064230  -0.033011
0.091829  -0.039542
0.123746  -0.045653
0.159638  -0.051272
0.199090  -0.056344
0.241652  -0.060807
0.286841  -0.064613
0.334124  -0.067702
0.382968  -0.070023
0.432791  -0.071515
0.483034  -0.072111
0.533112  -0.071744
0.582463  -0.070329
0.630507  -0.067742
0.676785  -0.063696
0.721212  -0.058010
0.763759  -0.050820
0.804383  -0.042496
0.842871  -0.033601
0.878852  -0.024774
0.911728  -0.016650
0.940830  -0.009764
0.965297  -0.004631
0.984045  -0.001508
0.995921  -0.000204
1.000000   0.000000
