NREL's S833 Airfoil
   x/c        y/c
1.000000   0.000000
0.996065   0.001004
0.985020   0.004646
0.968439   0.011090
0.947640   0.019540
0.923225   0.028827
0.895095   0.037957
0.862843   0.046779
0.826835   0.055487
0.787593   0.063938
0.745618   0.071919
0.701398   0.079186
0.655387   0.085456
0.607899   0.090488
0.559249   0.094305
0.510051   0.096851
0.460675   0.097982
0.411514   0.097776
0.363095   0.096316
0.315946   0.093639
0.270564   0.089788
0.227440   0.084804
0.187003   0.078746
0.149688   0.071682
0.115830   0.063700
0.085796   0.054909
0.059807   0.045441
0.038158   0.035491
0.021003   0.025264
0.008633   0.015086
0.001918   0.006451
0.001336   0.005330
0.000805   0.004131
0.000137   0.001900
0.000005  -0.000388
0.000267  -0.002838
0.000510  -0.004055
0.005161  -0.014877
0.014227  -0.026119
0.027615  -0.037318
0.045093  -0.047937
0.066696  -0.057725
0.092161  -0.066350
0.121486  -0.073652
0.154343  -0.079439
0.190655  -0.083625
0.230021  -0.086135
0.272278  -0.086956
0.316953  -0.086108
0.363791  -0.083647
0.412249  -0.079666
0.461977  -0.074263
0.512361  -0.067552
0.563000  -0.059518
0.613510  -0.050246
0.663842  -0.039707
0.713990  -0.028763
0.763368  -0.018233
0.811239  -0.008893
0.856691  -0.001519
0.898436   0.003017
0.934459   0.004533
0.963162   0.003879
0.983725   0.002236
0.995960   0.000675
1.000000   0.000000
