NREL's S835 Airfoil
   x/c        y/c
1.000000   0.000000
0.995932   0.000974
0.984473   0.004552
0.967194   0.010971
0.945459   0.019503
0.919943   0.029016
0.890618   0.038526
0.857149   0.047861
0.819938   0.057178
0.779531   0.066312
0.736444   0.075033
0.691173   0.083101
0.644202   0.090280
0.596002   0.096359
0.547033   0.101147
0.497745   0.104476
0.448511   0.106196
0.399664   0.106378
0.351783   0.104999
0.305188   0.102105
0.260367   0.097834
0.217816   0.092265
0.177969   0.085485
0.141266   0.077587
0.108053   0.068680
0.078706   0.058894
0.053467   0.048379
0.032658   0.037351
0.016487   0.026032
0.005368   0.014774
0.003569   0.012203
0.001995   0.009465
0.000868   0.006772
0.000259   0.003974
0.000230   0.003763
0.000015   0.000995
0.001113  -0.008866
0.006381  -0.022529
0.015773  -0.036575
0.029084  -0.050332
0.046306  -0.063467
0.067214  -0.075502
0.091816  -0.086196
0.119820  -0.095194
0.151207  -0.102304
0.185631  -0.107229
0.223218  -0.109799
0.263720  -0.110144
0.306838  -0.108293
0.352267  -0.104298
0.399699  -0.098265
0.448814  -0.090357
0.499275  -0.080810
0.550725  -0.069931
0.602768  -0.058110
0.654962  -0.045821
0.706793  -0.033614
0.757643  -0.022112
0.806764  -0.011986
0.853241  -0.003934
0.895818   0.001265
0.932596   0.003434
0.962014   0.003325
0.983186   0.002036
0.995825   0.000638
1.000000   0.000000
