NREL's S816 Airfoil
   x/c        y/c
1.000000   0.000000
0.996139   0.000651
0.985006   0.003106
0.967648   0.007693
0.945108   0.014107
0.918057   0.021688
0.886684   0.029800
0.850938   0.038386
0.811363   0.047651
0.768687   0.057519
0.723658   0.067795
0.677026   0.078194
0.629529   0.088357
0.581877   0.097848
0.534734   0.106146
0.488712   0.112580
0.444024   0.115865
0.399264   0.115944
0.354691   0.113814
0.310843   0.109842
0.268201   0.104282
0.227257   0.097354
0.188452   0.089266
0.152242   0.080231
0.119020   0.070459
0.089205   0.060180
0.063139   0.049617
0.041222   0.039012
0.023779   0.028504
0.010945   0.018311
0.003011   0.008777
0.000227   0.002063
0.000010   0.000379
0.000002   0.000169
0.000178  -0.001513
0.000945  -0.003074
0.002207  -0.004692
0.003672  -0.006156
0.014071  -0.012887
0.030485  -0.019801
0.052544  -0.026861
0.080161  -0.034320
0.112634  -0.042883
0.148454  -0.052315
0.187053  -0.062182
0.227531  -0.072135
0.269005  -0.082228
0.309260  -0.090933
0.348681  -0.095266
0.389942  -0.094987
0.433138  -0.091132
0.478623  -0.084226
0.526146  -0.075203
0.575246  -0.064753
0.625372  -0.053529
0.675866  -0.042173
0.725961  -0.031295
0.774778  -0.021447
0.821346  -0.013082
0.864623  -0.006523
0.903547  -0.001926
0.937074   0.000740
0.964248   0.001689
0.984158   0.001296
0.996076   0.000427
1.000000   0.000000
