NACA 64A-406
1.00013312 -0.00071078
0.99647297 0.00033083
0.99096737 0.00128007
0.98374877 0.00240043
0.97485066 0.00373610
0.96430988 0.00532192
0.95216989 0.00719807
0.93847794 0.00938996
0.92328006 0.01187972
0.90662302 0.01462251
0.88855242 0.01753464
0.86912157 0.02054615
0.84841684 0.02376751
0.82650226 0.02713802
0.80342908 0.03047954
0.77925345 0.03358928
0.75407239 0.03652425
0.72798045 0.03931174
0.70107041 0.04194347
0.67343671 0.04440197
0.64517535 0.04665762
0.61638551 0.04868949
0.58716845 0.05047856
0.55762719 0.05200685
0.52786610 0.05325725
0.49799018 0.05420038
0.46810568 0.05481332
0.43831960 0.05508149
0.40873916 0.05496908
0.37947205 0.05445197
0.35062378 0.05358160
0.32229674 0.05241190
0.29459186 0.05096180
0.26760756 0.04925237
0.24143970 0.04730312
0.21618136 0.04513177
0.19192250 0.04275649
0.16874963 0.04019630
0.14674437 0.03748089
0.12598485 0.03463499
0.10654659 0.03167293
0.08850048 0.02861383
0.07191039 0.02549276
0.05683559 0.02234371
0.04333566 0.01917908
0.03146636 0.01601590
0.02128293 0.01286911
0.01284699 0.00974387
0.00625260 0.00661074
0.00174708 0.00333638
0.00000000 0.00000000
0.00000000 0.00000000
0.00213309 -0.00299396
0.00733992 -0.00480472
0.01450603 -0.00582281
0.02339842 -0.00650326
0.03395295 -0.00699131
0.04612421 -0.00734495
0.05986665 -0.00759738
0.07513117 -0.00777247
0.09186416 -0.00789417
0.11000742 -0.00796071
0.12949797 -0.00796718
0.15026817 -0.00792248
0.17224604 -0.00783827
0.19535544 -0.00771351
0.21951625 -0.00754051
0.24464480 -0.00732138
0.27065402 -0.00705624
0.29745381 -0.00674541
0.32495130 -0.00638481
0.35305110 -0.00596776
0.38165572 -0.00548725
0.41066515 -0.00489965
0.43997760 -0.00416509
0.46949191 -0.00331815
0.49910671 -0.00240025
0.52871992 -0.00143229
0.55822976 -0.00044147
0.58753505 0.00053879
0.61653488 0.00148890
0.64512940 0.00238837
0.67322014 0.00321483
0.70071031 0.00394368
0.72750530 0.00453787
0.75351232 0.00496499
0.77864077 0.00518599
0.80280192 0.00512680
0.82590779 0.00471039
0.84787783 0.00411914
0.86863944 0.00352074
0.88812226 0.00297172
0.90625631 0.00238962
0.92298101 0.00184902
0.93823810 0.00134139
0.95197350 0.00083338
0.96413905 0.00031764
0.97469374 -0.00017121
0.98360306 -0.00058583
0.99083785 -0.00088576
0.99637407 -0.00102158
1.00013312 -0.00071078
