NACA 65-107
1.00001025 -0.00025241
0.99618558 -0.00000497
0.99063467 0.00035286
0.98337875 0.00085002
0.97444461 0.00150659
0.96386489 0.00234056
0.95167791 0.00336680
0.93792722 0.00459392
0.92266045 0.00601504
0.90592965 0.00761518
0.88779200 0.00938014
0.86830930 0.01129333
0.84754830 0.01334090
0.82557936 0.01550063
0.80247723 0.01775161
0.77831950 0.02006093
0.75318775 0.02239810
0.72716706 0.02473186
0.70034637 0.02703779
0.67281664 0.02928076
0.64467054 0.03141157
0.61600461 0.03339744
0.58691753 0.03520418
0.55750930 0.03678616
0.52788186 0.03809670
0.49813906 0.03909037
0.46838708 0.03975513
0.43873267 0.04009847
0.40928198 0.04013111
0.38013999 0.03987598
0.35140978 0.03937316
0.32319229 0.03865531
0.29558676 0.03773347
0.26869048 0.03661324
0.24259761 0.03531640
0.21739984 0.03385489
0.19318580 0.03224037
0.17004044 0.03049011
0.14804522 0.02861773
0.12727779 0.02663728
0.10781159 0.02456398
0.08971613 0.02241009
0.07305499 0.02020052
0.05788759 0.01795573
0.04427158 0.01567868
0.03225784 0.01338977
0.02189272 0.01111360
0.01323913 0.00880246
0.00642376 0.00628010
0.00175532 0.00329580
0.00000000 0.00000000
0.00000000 0.00000000
0.00174281 -0.00328013
0.00655081 -0.00600446
0.01349702 -0.00809150
0.02225692 -0.00987576
0.03271128 -0.01157586
0.04480102 -0.01325853
0.05848012 -0.01491045
0.07369829 -0.01651962
0.09039904 -0.01809141
0.10852331 -0.01961256
0.12800775 -0.02106462
0.14878351 -0.02244131
0.17077771 -0.02373290
0.19391332 -0.02493035
0.21810946 -0.02602463
0.24328179 -0.02700255
0.26934238 -0.02785621
0.29620024 -0.02857704
0.32376187 -0.02914612
0.35193086 -0.02956038
0.38060882 -0.02981093
0.40969551 -0.02986668
0.43908874 -0.02968878
0.46868463 -0.02925560
0.49837828 -0.02855699
0.52806425 -0.02758545
0.55763766 -0.02635328
0.58699578 -0.02490539
0.61603753 -0.02328747
0.64466353 -0.02154375
0.67277561 -0.01970648
0.70027757 -0.01780635
0.72707673 -0.01589029
0.75308201 -0.01399026
0.77820438 -0.01212722
0.80235846 -0.01032906
0.82546211 -0.00862217
0.84743698 -0.00703483
0.86820768 -0.00558318
0.88770297 -0.00428408
0.90585535 -0.00314562
0.92260203 -0.00217801
0.93788475 -0.00138887
0.95165014 -0.00078567
0.96384937 -0.00036717
0.97443836 -0.00011582
0.98337856 -0.00000697
0.99063736 -0.00001200
0.99618827 -0.00010027
1.00001025 -0.00025241
