NACA 66-505
1.00009635 -0.00047032
0.99639285 0.00055142
0.99095382 0.00179077
0.98381552 0.00328969
0.97500383 0.00504177
0.96454893 0.00703548
0.95248585 0.00925493
0.93885441 0.01167930
0.92369921 0.01428288
0.90707009 0.01703822
0.88902189 0.01991557
0.86961420 0.02288231
0.84891192 0.02590781
0.82698463 0.02896068
0.80390483 0.03199773
0.77974906 0.03497168
0.75459835 0.03783593
0.72853922 0.04055684
0.70166235 0.04310723
0.67405846 0.04542369
0.64582026 0.04741449
0.61704642 0.04900444
0.58784391 0.05021318
0.55832097 0.05109452
0.52858446 0.05168624
0.49874031 0.05199328
0.46889461 0.05202567
0.43915314 0.05178857
0.40962132 0.05128433
0.38040360 0.05052451
0.35160338 0.04951512
0.32332249 0.04826666
0.29566090 0.04679035
0.26871652 0.04509584
0.24258477 0.04319512
0.21735803 0.04110382
0.19312548 0.03883956
0.16997287 0.03641979
0.14798295 0.03385738
0.12723402 0.03117129
0.10779911 0.02838924
0.08974605 0.02554332
0.07313880 0.02266003
0.05803773 0.01975997
0.04449893 0.01686385
0.03256751 0.01402152
0.02228307 0.01128243
0.01370099 0.00862823
0.00693075 0.00592362
0.00215544 0.00306208
0.00000000 0.00000000
0.00000000 0.00000000
0.00275507 -0.00231130
0.00820275 -0.00322387
0.01543091 -0.00349603
0.02434185 -0.00342827
0.03489744 -0.00325384
0.04706187 -0.00305046
0.06079294 -0.00281347
0.07604295 -0.00253439
0.09275941 -0.00223106
0.11088467 -0.00191760
0.13035606 -0.00159918
0.15110609 -0.00127317
0.17306289 -0.00093888
0.19615054 -0.00060274
0.22028920 -0.00027414
0.24539533 0.00004337
0.27138199 0.00034901
0.29815921 0.00064168
0.32563428 0.00091860
0.35371211 0.00117684
0.38229544 0.00141713
0.41128530 0.00164126
0.44058133 0.00184825
0.47008204 0.00204475
0.49968530 0.00223042
0.52928860 0.00240947
0.55878939 0.00259301
0.58808549 0.00278925
0.61707510 0.00304247
0.64565701 0.00341322
0.67373127 0.00392819
0.70120136 0.00452028
0.72797365 0.00511176
0.75395643 0.00565473
0.77905990 0.00613897
0.80319730 0.00654941
0.82628530 0.00685951
0.84824384 0.00704469
0.86899635 0.00708629
0.88847000 0.00698019
0.90659612 0.00672475
0.92331032 0.00631889
0.93855280 0.00576726
0.95226858 0.00507988
0.96440769 0.00427174
0.97492569 0.00336698
0.98378414 0.00239915
0.99095093 0.00141098
0.99639991 0.00045102
1.00009635 -0.00047032
