NACA 64-608
1.00030589 -0.00130782
0.99662489 -0.00010356
0.99118804 0.00133834
0.98403695 0.00305675
0.97519850 0.00504343
0.96470424 0.00728945
0.95259036 0.00978214
0.93889833 0.01250754
0.92367351 0.01544318
0.90696796 0.01857302
0.88883769 0.02187399
0.86934359 0.02532169
0.84855130 0.02889095
0.82652986 0.03254878
0.80335256 0.03626059
0.77909637 0.03998759
0.75384168 0.04368631
0.72767285 0.04731338
0.70067813 0.05082715
0.67294919 0.05418598
0.64458080 0.05734871
0.61567072 0.06027528
0.58631935 0.06292725
0.55662888 0.06526055
0.52670431 0.06724000
0.49665191 0.06882404
0.46657995 0.06997781
0.43659763 0.07064865
0.40681618 0.07078278
0.37734882 0.07034246
0.34830696 0.06938524
0.31979709 0.06798977
0.29192241 0.06620940
0.26478482 0.06406391
0.23848355 0.06157456
0.21311444 0.05876781
0.18876933 0.05567620
0.16553661 0.05233043
0.14350122 0.04875922
0.12274373 0.04499443
0.10334021 0.04107049
0.08536215 0.03702338
0.06887806 0.03288444
0.05395552 0.02867576
0.04065831 0.02442571
0.02903847 0.02019281
0.01914899 0.01602824
0.01108477 0.01190830
0.00502721 0.00775181
0.00123771 0.00362226
0.00000000 0.00000000
0.00000000 0.00000000
0.00173751 -0.00330973
0.00652402 -0.00603293
0.01357203 -0.00771834
0.02244603 -0.00876156
0.03300726 -0.00950193
0.04519342 -0.01010529
0.05895732 -0.01059501
0.07424923 -0.01096914
0.09101423 -0.01125145
0.10919319 -0.01146634
0.12872267 -0.01162334
0.14953484 -0.01172330
0.17155744 -0.01176556
0.19471409 -0.01174953
0.21892445 -0.01167407
0.24410458 -0.01153429
0.27016707 -0.01132034
0.29702148 -0.01102714
0.32457457 -0.01065014
0.35273068 -0.01018549
0.38139119 -0.00958918
0.41045449 -0.00879199
0.43981721 -0.00775180
0.46937770 -0.00651463
0.49903504 -0.00514017
0.52868822 -0.00367857
0.55823582 -0.00216378
0.58757716 -0.00063375
0.61661192 0.00088217
0.64524105 0.00235020
0.67336666 0.00374045
0.70089220 0.00502867
0.72772318 0.00618756
0.75376710 0.00719383
0.77893381 0.00802616
0.80313587 0.00866341
0.82628858 0.00908705
0.84831024 0.00928605
0.86912254 0.00925619
0.88865083 0.00899696
0.90682466 0.00851916
0.92357801 0.00783662
0.93884971 0.00696825
0.95258407 0.00594366
0.96473036 0.00478970
0.97524443 0.00354739
0.98408855 0.00226380
0.99123231 0.00099598
0.99665122 -0.00019737
1.00030589 -0.00130782
