NACA 66-206
1.00002769 -0.00033904
0.99622336 0.00011809
0.99069589 0.00073048
0.98346938 0.00153745
0.97457074 0.00255292
0.96403211 0.00378454
0.95189062 0.00523298
0.93818816 0.00689172
0.92297114 0.00874626
0.90629090 0.01077922
0.88820345 0.01296922
0.86876920 0.01529032
0.84805348 0.01771744
0.82612617 0.02022538
0.80305967 0.02277257
0.77893014 0.02531230
0.75381773 0.02779590
0.72780802 0.03019034
0.70099072 0.03247030
0.67345536 0.03456825
0.64529301 0.03638136
0.61660030 0.03781534
0.58748319 0.03889227
0.55804907 0.03968001
0.52840384 0.04022989
0.49865224 0.04055012
0.46889909 0.04065337
0.43924894 0.04054558
0.40980595 0.04022882
0.38067336 0.03971489
0.35195337 0.03900806
0.32374662 0.03811746
0.29615195 0.03705246
0.26926617 0.03581951
0.24318364 0.03442685
0.21799579 0.03288631
0.19379087 0.03121160
0.17065386 0.02941483
0.14866668 0.02750244
0.12790699 0.02548653
0.10844741 0.02338919
0.09035555 0.02123673
0.07369517 0.01904782
0.05852662 0.01683254
0.04490617 0.01459938
0.03287990 0.01239072
0.02248864 0.01024688
0.01379000 0.00811818
0.00690359 0.00579695
0.00205888 0.00309858
0.00000000 0.00000000
0.00000000 0.00000000
0.00216210 -0.00295564
0.00729990 -0.00498147
0.01440734 -0.00636509
0.02326823 -0.00741324
0.03379401 -0.00839144
0.04593618 -0.00938103
0.05965276 -0.01036050
0.07489662 -0.01130358
0.09161331 -0.01221729
0.10974387 -0.01310563
0.12922516 -0.01396264
0.14998977 -0.01477374
0.17196567 -0.01552760
0.19507633 -0.01622217
0.21924123 -0.01685996
0.24437646 -0.01743716
0.27039482 -0.01794743
0.29720602 -0.01838558
0.32471698 -0.01874924
0.35283223 -0.01903695
0.38145421 -0.01924355
0.41048363 -0.01936333
0.43981971 -0.01939478
0.46936061 -0.01932808
0.49900375 -0.01916222
0.52864610 -0.01889160
0.55818452 -0.01850318
0.58751606 -0.01798729
0.61653729 -0.01728994
0.64514416 -0.01634055
0.67323405 -0.01511444
0.70071115 -0.01370282
0.72748396 -0.01220302
0.75346248 -0.01067609
0.77855742 -0.00914074
0.80268304 -0.00762277
0.82575801 -0.00616282
0.84770449 -0.00479864
0.86844813 -0.00356211
0.88791753 -0.00246765
0.90604555 -0.00152893
0.92276949 -0.00075933
0.93803100 -0.00016670
0.95177631 0.00024639
0.96395644 0.00048156
0.97452735 0.00055009
0.98345026 0.00047218
0.99069211 0.00027690
0.99622578 -0.00000054
1.00002769 -0.00033904
