NACA 67A-307
1.00010238 -0.00071084
0.99627058 -0.00032933
0.99072348 0.00035196
0.98348742 0.00137049
0.97459509 0.00276316
0.96408421 0.00455712
0.95199748 0.00677284
0.93837944 0.00940917
0.92327382 0.01243442
0.90672455 0.01579468
0.88877274 0.01939780
0.86946278 0.02314071
0.84886833 0.02704249
0.82704839 0.03102055
0.80405907 0.03494329
0.77995100 0.03859264
0.75480395 0.04186891
0.72870775 0.04469510
0.70176574 0.04707751
0.67408415 0.04905182
0.64577022 0.05067760
0.61692878 0.05198372
0.58766430 0.05298123
0.55808193 0.05367859
0.52828746 0.05408611
0.49838699 0.05422268
0.46848646 0.05409802
0.43869167 0.05371218
0.40910777 0.05308108
0.37983893 0.05221911
0.35098842 0.05112979
0.32265827 0.04981449
0.29494792 0.04829321
0.26795488 0.04657877
0.24177407 0.04468594
0.21649828 0.04262138
0.19221667 0.04039978
0.16901538 0.03803331
0.14697642 0.03553987
0.12617827 0.03293454
0.10669461 0.03023893
0.08859541 0.02747061
0.07194928 0.02463026
0.05681898 0.02173214
0.04325491 0.01883207
0.03131261 0.01593913
0.02105659 0.01302505
0.01258021 0.01000564
0.00601004 0.00681770
0.00160172 0.00342026
0.00000000 0.00000000
0.00000000 0.00000000
0.00178628 -0.00326260
0.00670028 -0.00575100
0.01374957 -0.00741805
0.02259101 -0.00863852
0.03312595 -0.00956149
0.04528842 -0.01034273
0.05902747 -0.01105288
0.07429260 -0.01171590
0.09103111 -0.01230194
0.10918373 -0.01282118
0.12868640 -0.01329612
0.14947119 -0.01373021
0.17146593 -0.01412113
0.19459423 -0.01447186
0.21877589 -0.01478105
0.24392701 -0.01505203
0.26996044 -0.01528424
0.29678591 -0.01548412
0.32431053 -0.01564854
0.35243896 -0.01577540
0.38107379 -0.01585421
0.41011582 -0.01589222
0.43946443 -0.01589313
0.46901798 -0.01584881
0.49867406 -0.01574877
0.52832992 -0.01559730
0.55788276 -0.01538804
0.58723000 -0.01510496
0.61626974 -0.01473977
0.64490108 -0.01428574
0.67302436 -0.01373378
0.70054110 -0.01305676
0.72735354 -0.01219931
0.75336613 -0.01113424
0.77848719 -0.00987662
0.80263575 -0.00857455
0.82573929 -0.00744890
0.84771396 -0.00643122
0.86847746 -0.00539637
0.88795618 -0.00431956
0.90608941 -0.00333280
0.92281431 -0.00243819
0.93807429 -0.00166519
0.95181831 -0.00105873
0.96399882 -0.00064302
0.97457194 -0.00041163
0.98349872 -0.00033835
0.99074614 -0.00039097
0.99628749 -0.00052864
1.00010238 -0.00071084
