NACA 64-605
1.00014119 -0.00058401
0.99648001 0.00059961
0.99106818 0.00199333
0.98394617 0.00362755
0.97513962 0.00548554
0.96467872 0.00754936
0.95259891 0.00980032
0.93894090 0.01221836
0.92375042 0.01478060
0.90707918 0.01746743
0.88898373 0.02025712
0.86952527 0.02312517
0.84877008 0.02604870
0.82678844 0.02900012
0.80365505 0.03195190
0.77944822 0.03487146
0.75425035 0.03772708
0.72814786 0.04048963
0.70123027 0.04312753
0.67359042 0.04561054
0.64532429 0.04791256
0.61653010 0.05000470
0.58730851 0.05186173
0.55776188 0.05345592
0.52799432 0.05476323
0.49811122 0.05576048
0.46821886 0.05642384
0.43842417 0.05672195
0.40883485 0.05662371
0.37955885 0.05611518
0.35070222 0.05523626
0.32236803 0.05403504
0.29465711 0.05254239
0.26766858 0.05077334
0.24149901 0.04874329
0.21624182 0.04647242
0.19198692 0.04398467
0.16882074 0.04130343
0.14682611 0.03845145
0.12608166 0.03545379
0.10666155 0.03233767
0.08863532 0.02913209
0.07206845 0.02586402
0.05702324 0.02255521
0.04355755 0.01923061
0.03172106 0.01593286
0.02155970 0.01270441
0.01313322 0.00954591
0.00654424 0.00639549
0.00196869 0.00320707
0.00000000 0.00000000
0.00000000 0.00000000
0.00271469 -0.00236793
0.00816597 -0.00327979
0.01539977 -0.00354945
0.02431726 -0.00346656
0.03487918 -0.00321114
0.04704938 -0.00285744
0.06078595 -0.00242038
0.07604150 -0.00190890
0.09276388 -0.00134531
0.11089583 -0.00075027
0.13037488 -0.00013553
0.15113369 0.00049234
0.17310049 0.00112792
0.19619926 0.00176586
0.22035008 0.00240189
0.24546928 0.00303420
0.27146980 0.00366445
0.29826155 0.00429229
0.32575176 0.00491607
0.35384523 0.00553502
0.38244420 0.00616923
0.41144875 0.00685621
0.44075758 0.00762638
0.47026962 0.00845625
0.49988353 0.00931226
0.52949762 0.01016176
0.55900990 0.01098327
0.58831865 0.01175650
0.61732270 0.01246427
0.64592193 0.01308635
0.67401734 0.01360911
0.70151160 0.01401614
0.72830921 0.01429681
0.75431695 0.01443859
0.77944408 0.01442989
0.80360265 0.01426410
0.82670782 0.01393408
0.84867808 0.01343494
0.86943563 0.01276881
0.88890668 0.01194086
0.90702194 0.01096343
0.92371665 0.00985053
0.93893112 0.00862191
0.95261110 0.00730340
0.96470758 0.00592129
0.97517770 0.00450988
0.98398507 0.00311015
0.99109995 0.00176957
0.99649834 0.00053812
1.00014119 -0.00058401
